gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b2281	4255.16860765907	-1.27475820634804	0.165539333745332	3.10999178765731e-15	4.37290860485047e-14	Down
b2509	1282.36637830068	1.37395674972404	0.17877158500367	3.28110926809384e-15	4.59603866417084e-14	Up
b2283	33518.8367350847	-0.985713237459171	0.126046119903823	3.57098915712197e-15	4.98321430303285e-14	NS
b0811	4189.18848823614	-1.04285080637895	0.135270282107671	4.15789275935183e-15	5.78040880604626e-14	Down
b2390	40.772207300043	3.93259266504284	0.531753812649802	4.4393284355659e-15	6.14855301675008e-14	Up
b0812	6410.97459793145	1.1858806081431	0.154488022810111	4.58041554722092e-15	6.32028981105335e-14	Up
b3093	471.957028875029	-1.21451457603744	0.159073989397598	5.81306053998089e-15	7.99133750068749e-14	Down
b0789	726.985762003355	1.44563322567504	0.190506662389387	6.89867304224271e-15	9.44862700378279e-14	Up
b1053	192.738737713604	1.73197319926919	0.22913172447484	7.23936315013123e-15	9.87865864545583e-14	Up
b0723	41156.96359481	-0.959701013633758	0.125646394704041	8.1298177254959e-15	1.10529654223838e-13	NS
b4029	112.814468401958	1.95934185745439	0.262228470879433	8.21816862271759e-15	1.1132156617879e-13	Up
b4000	2054.5968931818	-1.34576127206575	0.178349685631484	9.37738499792357e-15	1.26560473439129e-13	Down
b1530	77.2689074167367	2.67211669609278	0.355888272456604	9.42492394362135e-15	1.26739522703679e-13	Up
b0346	446.321783911302	-1.49796399091269	0.199123968276805	9.9121239368063e-15	1.32808095356195e-13	Down
b1018	258.444819478742	-1.46344831213527	0.194820714523857	1.0710763247506e-14	1.42990622704972e-13	Down
b2046	52.692945772138	2.74332727543775	0.374401802684868	1.11697293372087e-14	1.48581507514381e-13	Up
b1376	247.714216395626	-1.64118394379816	0.219878837289709	1.16300577692131e-14	1.54150371435664e-13	Down
b0871	5987.76088947561	1.21366044970182	0.161385058411201	1.42151509067958e-14	1.87741528761896e-13	Up
b4045	883.952543260724	1.75907446165464	0.237224699267332	1.55951520698695e-14	2.05234421189955e-13	Up
b0268	897.369474633613	-1.83146991086821	0.247020787244128	1.59736010213038e-14	2.0946942048504e-13	Down
b1064	2289.83130522474	1.42362426455541	0.19073499144895	1.70809988853312e-14	2.23199766353198e-13	Up
b3526	636.604481659949	-1.36558367990183	0.183016815893389	1.74282253085521e-14	2.26935130954315e-13	Down
b1603	3728.54230182426	-0.94374531809255	0.125274377767481	1.86187850100734e-14	2.41586901639478e-13	NS
b2237	308.305271393845	1.45633147324818	0.19653053740628	2.17905946595208e-14	2.81753912765412e-13	Up
b2284	13232.6795776621	-1.05738877020295	0.141296270832833	2.27617073367958e-14	2.93284995580037e-13	Down
b3733	16475.4979353823	-0.900573130929421	0.119843704968595	2.29767317722706e-14	2.95027618381447e-13	NS
b1783	10277.866335399	0.97077585238072	0.129445984761196	2.40164697372749e-14	3.07311090271428e-13	NS
b4314	4141.86260198841	-1.45492091826677	0.196604135574075	2.53859816672385e-14	3.237150351912e-13	Down
b0429	9968.66878456527	-1.25862200512659	0.169641907765387	2.62973691104403e-14	3.34184436324427e-13	Down
b2463	12132.028207257	-0.985239599110403	0.132003722073824	2.98166731817197e-14	3.77609785705477e-13	NS
b1000	3266.13843588875	1.43193726167985	0.194764293138784	3.83576962898985e-14	4.84118637815852e-13	Up
b2801	97.6556457595262	-2.04926931209846	0.281377490925926	4.23511001769459e-14	5.32701933518184e-13	Down
b2045	80.6551700121956	2.00134501040596	0.276686869134211	5.00200967178015e-14	6.27031585296373e-13	Up
b3567	109.722843296738	-2.10477422906656	0.2904536338875	5.50712454765212e-14	6.88018465446538e-13	Down
b2276	13338.3707594827	-0.896984824315915	0.121398047882187	6.06852408198141e-14	7.55602762800244e-13	NS
b2278	22647.1161506881	-0.955980807801861	0.129827965354287	6.57515482418153e-14	8.15936997980648e-13	NS
b1622	540.19988461163	-1.33945063298737	0.183800797866089	6.66141059922945e-14	8.2387613364383e-13	Down
b4107	166.723643608395	1.71811317220281	0.236607952996096	7.67098865827748e-14	9.4557720194367e-13	Up
b3260	839.734891442832	1.10783931431122	0.152338336048615	1.07810339024971e-13	1.32452702230679e-12	Up
b1537	70.6760499670833	2.19275596986603	0.309283701944457	1.1342041478598e-13	1.3888367346972e-12	Up
b4056	418.402137761018	1.3891378794465	0.191903959728504	1.14230812838105e-13	1.3941437157601e-12	Up
b2706	299.776820161057	-1.91830341670771	0.26914883729311	1.28042092134548e-13	1.55756466024197e-12	Down
b2285	3587.74933798988	-1.08519051178593	0.149784045080668	1.30624956661311e-13	1.5837740647001e-12	Down
b3859	1414.94400074482	1.23875271049537	0.171599462796451	1.31891862556895e-13	1.59390884880849e-12	Up
b2537	512.672141106453	-1.3398308011703	0.186032164528335	1.33218729138847e-13	1.60469987086468e-12	Down
b1478	2307.30095596961	1.14996387072284	0.159150108131691	1.39790326438486e-13	1.67839164665429e-12	Up
b1415	28182.4089868181	-1.25544656727397	0.174572010347044	1.51072531669841e-13	1.80798130134328e-12	Down
b0430	9862.27519823334	-0.940526943253539	0.129758645526981	1.60668818747467e-13	1.91662352170365e-12	NS
b0020	603.501438342776	1.20955239133437	0.167963980673518	1.6716357520143e-13	1.98768778487103e-12	Up
b1902	311.121619179356	-1.52723191591125	0.214072113798516	1.78668530327568e-13	2.11768020881842e-12	Down
b3731	6201.21654652473	-1.14016200183201	0.158980314666685	1.93664159883019e-13	2.28808326916104e-12	Down
b1535	110.075007769652	2.0833492047457	0.298699351941754	2.08916160174085e-13	2.46042025580817e-12	Up
b3732	32179.3688039025	-0.912261146443973	0.126508159858497	2.20286309111441e-13	2.5860913368067e-12	NS
b0161	8510.24595802396	0.974018859754539	0.135667228403896	2.61113672580908e-13	3.05569101646898e-12	NS
b1532	57.6878467639215	2.49947249665481	0.354693000150633	3.2318401313016e-13	3.77014031720925e-12	Up
b2935	22391.4129461385	-0.897633948477053	0.125588531561526	3.98671956168668e-13	4.63612859720671e-12	NS
b4129	9568.641810307	1.00515687487401	0.141421803939143	4.2345127101736e-13	4.90884890351786e-12	Up
b2787	577.061847802995	-1.37643317812323	0.196157938493845	4.33001487962712e-13	5.00387344526909e-12	Down
b3744	152.378818214147	-1.56170252065345	0.223865998200048	4.61452784943702e-13	5.31605108636078e-12	Down
b0431	46998.3246772897	-0.908944516171272	0.127970009315383	4.96753478277865e-13	5.70495143686815e-12	NS
b2957	363.146907679434	-1.62836844964869	0.234332756112025	5.32864721936322e-13	6.10072365857745e-12	Down
b1495	59.3555612191055	-2.4142995798833	0.349835504409748	5.49425607842976e-13	6.27091326482508e-12	Down
b0797	233.947593986498	1.62258000519595	0.234367492194174	5.82993421505344e-13	6.63356822377466e-12	Up
b0651	1832.85905058956	-1.13871712435416	0.162109094070116	6.08817432034082e-13	6.90615602350318e-12	Down
b2552	508.890916211316	-1.10190486087629	0.156643701377406	6.18086793393072e-13	6.98986226901401e-12	Down
b1799	414.384797600822	-1.38482794630735	0.198325303368182	6.20145505327578e-13	6.99176243506519e-12	Down
b3223	2708.81406805746	-1.45332982426719	0.209972568407291	8.52136165179873e-13	9.57811409980295e-12	Down
b3947	204.474222539469	-1.46423693837991	0.211447006004725	8.57777353241022e-13	9.61230500692516e-12	Down
b1384	258.309862762869	-1.49099260992867	0.216358876790322	9.71039879691316e-13	1.08486570244667e-11	Down
b3363	1615.66380029014	1.43491519050954	0.207590648762545	9.75458222835514e-13	1.08651943013426e-11	Up
b2399	101.993091973439	-1.8556125361368	0.271658940002673	1.03859895277896e-12	1.15337505326624e-11	Down
b1987	118.343267741015	-2.16009193766138	0.316781082990586	1.11366239759662e-12	1.23303100188991e-11	Down
b1602	4231.61188802597	-0.890109575953204	0.127514120538727	1.20688127399222e-12	1.33225282126067e-11	NS
b2056	40.5939129927889	3.05958204271041	0.46075995411579	1.23274160288012e-12	1.35674953793175e-11	Up
b4288	373.127249944565	-1.75867293337527	0.258184521268585	1.23665187220334e-12	1.35701442831097e-11	Down
b2751	7239.71468154871	-1.7134706632473	0.250950701151747	1.24188784920972e-12	1.3587281853188e-11	Down
b2766	426.612912684852	-1.5424131240545	0.225284634761712	1.31531681963215e-12	1.43482053067837e-11	Down
b0329	900.334126419754	-1.03639636444023	0.149721091663966	1.48488419439705e-12	1.6150299267295e-11	Down
b1220	148.014016581294	1.57727854154431	0.230792227482597	1.66553904145963e-12	1.80620626842162e-11	Up
b1422	1956.86197925943	-1.51937861273837	0.223970542894739	1.99585492479495e-12	2.15809108534846e-11	Down
b3926	5670.2036523063	-3.838297330795	0.580271628266692	2.36535971568454e-12	2.55017499376135e-11	Down
b3734	46609.1758026288	-0.800203165388092	0.115721164127005	2.37304539631453e-12	2.55102380103812e-11	NS
b2047	45.2191224334027	2.6150784777738	0.387263787744486	2.39725842467056e-12	2.56958308824109e-11	Up
b4069	12106.0237517522	-1.50412197719101	0.222683452838727	2.47045713959704e-12	2.64039031856355e-11	Down
b0763	488.476226981763	-1.12733041567199	0.16592502057903	3.08308787037278e-12	3.28566540191313e-11	Down
b1617	251.797503101542	-1.33609862257111	0.197872048958119	3.43715314181861e-12	3.65246905702449e-11	Down
b3487	945.258250432753	-1.28054674425823	0.190333607393758	3.84703470096772e-12	4.07631355993658e-11	Down
b3748	675.063137390165	-1.30962629609913	0.195221196405136	4.1310110666545e-12	4.36470826413952e-11	Down
b3708	169508.221683665	-1.35715362978465	0.202159296688325	4.26442002400609e-12	4.49282770620357e-11	Down
b2924	1549.93913336204	1.12644919905644	0.167244945961064	4.82150866182988e-12	5.06532358847924e-11	Up
b1626	229.900464295617	1.20964945757486	0.180105733933751	4.86113777588517e-12	5.09248937541738e-11	Up
b3486	2452.12351103126	-0.855142922337239	0.126286310327386	5.5433565496154e-12	5.79077189844005e-11	NS
b2805	547.268038611116	-1.25283840054135	0.187345737990568	5.63627526345224e-12	5.87125237302715e-11	Down
b2997	412.893699676571	-1.28186102879105	0.191917746751789	5.69751571170833e-12	5.91837446682511e-11	Down
b1639	95.6254386322906	1.93067555173571	0.290854957024818	6.13081171088869e-12	6.35062792909423e-11	Up
b4432	200.008915682073	-2.01170890366286	0.307786114923386	6.52083798605147e-12	6.73577063475373e-11	Down
b2288	5583.04327348403	-0.870752207456993	0.127845672056075	7.153303900321e-12	7.36850078645879e-11	NS
b0286	93.2633889182256	1.72490603102805	0.261318169264386	7.83734955323067e-12	8.05069962440195e-11	Up
b3874	41.6956092859162	-2.59965703529752	0.401247988312914	8.22778500461155e-12	8.42835150887909e-11	Down
b2996	285.737887517336	-1.29821908831855	0.196493706967799	8.57937901531705e-12	8.7642385631609e-11	Down
b2521	950.655857602098	-1.05190706116765	0.157975913958984	8.77171742904984e-12	8.93603610265188e-11	Down
b4287	488.125892801824	-1.57197999391358	0.240081892134702	9.37085565655707e-12	9.52017148844726e-11	Down
b2055	26.5162243462112	4.97906398114206	0.75214619300591	9.90090593705939e-12	1.00037022282092e-10	Up
b2866	516.057387241653	-1.16127862203958	0.175444531753342	9.88299053945985e-12	1.00037022282092e-10	Down
b3162	1421.36655923946	1.47348522616858	0.224884192602259	1.01789419363062e-11	1.02566014388176e-10	Up
b2279	3008.57212928771	-0.884750096153754	0.132113518852064	1.05398375249889e-11	1.05913910781003e-10	NS
b0453	7436.38269438965	1.15265877283296	0.175354317216319	1.3963585516136e-11	1.39938588722685e-10	Up
b1469	477.68003102342	1.42744410698529	0.219062587589473	1.40461961869978e-11	1.40386036485184e-10	Up
b1389	36.078344511924	-2.93896353917694	0.458679213000246	1.43758281236177e-11	1.43293294881774e-10	Down
b1704	733.262395050597	0.901116696604397	0.136248279346274	1.55422508492103e-11	1.545033431193e-10	NS
b2040	1621.05985910009	-1.2265035651367	0.18829177428733	1.76328057392643e-11	1.74815323388202e-10	Down
b1955	293.087629939471	1.09796198912238	0.16777463243869	1.91292828973704e-11	1.89144620733892e-10	Up
b1175	4988.24771375669	-0.801899028367774	0.121588859947251	2.01979711994625e-11	1.99178926654966e-10	NS
b2671	130.401009103309	1.69071418285126	0.262665174028246	2.0614032824312e-11	2.02741205809324e-10	Up
b1748	1791.18932701048	-1.28786496056854	0.198738708748326	2.07331442891999e-11	2.02833776670533e-10	Down
b1823	4391.53137126118	-1.25262820928266	0.193211371240938	2.07091759633244e-11	2.02833776670533e-10	Down
b2364	147.252505173583	-1.56594586693989	0.244936855582404	2.34078642890236e-11	2.28396522798969e-10	Down
b0019	1903.71595655095	1.02647047639393	0.157474999171582	2.39624230994525e-11	2.33192212162566e-10	Up
b1970	53.7427686838489	2.05671756459229	0.322268553361059	2.40652078418801e-11	2.33577791599141e-10	Up
b3087	1062.1822677747	-1.0492143872974	0.161296237618705	2.5035505423839e-11	2.42359421616117e-10	Down
b0412	99.6761756806034	1.71254626871496	0.266202783718571	2.58078826825497e-11	2.49184204073287e-10	Up
b3735	10108.6477948772	-0.77211872784567	0.117308960208259	3.06952287714355e-11	2.95601447908251e-10	NS
b4245	297.693886914992	-1.1979673913044	0.186811324120878	3.46345210328029e-11	3.32671321504689e-10	Down
b1668	949.906039379505	0.953056754388553	0.147087124545137	3.54942709344712e-11	3.40046150040608e-10	NS
b1868	515.020865503957	1.2465875641042	0.194572116757809	3.6084300537118e-11	3.44768926593361e-10	Up
b2039	710.872038467294	-1.31080519629625	0.20535254872912	3.61737002483029e-11	3.44768926593361e-10	Down
b1661	3048.14145838111	1.27970902995296	0.200011496309018	3.74725312701862e-11	3.56229873103209e-10	Up
b3736	10228.8649500676	-0.822201144908826	0.12678350271947	3.95570116968914e-11	3.74122325460625e-10	NS
b3831	6963.52139162762	0.879775292836774	0.135772303259039	3.94804636869599e-11	3.74122325460625e-10	NS
b3240	130.434451619573	1.70963854505271	0.273063268869258	4.15015106293985e-11	3.91511699764071e-10	Up
b4156	161.431312058377	1.42862329081135	0.225821851452946	4.17218043042586e-11	3.92588377397324e-10	Up
b3871	4922.3529143371	0.755057988556818	0.116357650324246	4.50885998851028e-11	4.2319198572363e-10	NS
b1398	329.186668583971	-1.02617846143784	0.159975675641474	4.67624842427501e-11	4.37791561340987e-10	Down
b1275	1359.52548611424	-1.2442349561529	0.195525610313588	4.71702062904498e-11	4.40493492075968e-10	Down
b0342	28.9578003096134	-3.05170666620884	0.488001246669959	4.84795919861459e-11	4.51580683034679e-10	Down
b1113	537.734262537124	1.16520380063699	0.182764587163402	5.42529025757526e-11	5.04088526947571e-10	Up
b2164	102.27001681497	-1.64967494574751	0.26241100155694	5.64218331633995e-11	5.22927165509402e-10	Down
b3118	57.5230867582187	-2.55367053039222	0.412128859527818	5.96030341059277e-11	5.51030050309301e-10	Down
b4568	609.734238895222	1.16013333360165	0.183448079563646	6.39476919938426e-11	5.89722107215037e-10	Up
b2761	87.9718934350411	-1.72271929689809	0.276414369910523	6.45773457682689e-11	5.94047325002633e-10	Down
b4382	4540.06500961999	1.01061515248755	0.158593927121553	6.4758503282926e-11	5.94235595881539e-10	Up
b1679	228.376096244103	1.30266589642659	0.207183972340722	7.76517577323363e-11	7.10782673500444e-10	Up
b1343	722.471571999885	1.08747725624322	0.171758403777679	7.99838312550989e-11	7.30321501188533e-10	Up
b1853	903.119087326165	-0.958449792513699	0.151179885513333	8.40230891523398e-11	7.65313752919588e-10	NS
b1189	17051.4125048274	-0.837405480090483	0.131969863246299	9.75485841156646e-11	8.86325955920707e-10	NS
b2166	25.497241459291	-4.40767744342263	0.715602239874655	1.06492018667036e-10	9.65214424094852e-10	Down
b2665	1336.66704200447	0.912083367804088	0.144669553727665	1.18941008371161e-10	1.0754128336346e-09	NS
b4027	26.3768525591017	4.87683298168663	0.761997374084903	1.20918749406287e-10	1.0906281348889e-09	Up
b2135	128.43552912345	1.40767825240568	0.227334094491054	1.25056607562403e-10	1.12520519407729e-09	Up
b4003	207.112208182875	-1.2003046359582	0.193571586494249	1.36657172380973e-10	1.22659762976903e-09	Down
b4152	869.746558490123	-1.06579201940095	0.170758344932337	1.38581893295382e-10	1.24086160146809e-09	Down
b0892	964.00472204187	0.879383850387134	0.140285020737738	1.60831143894154e-10	1.43660282637822e-09	NS
b0791	590.087293871245	-1.54643772983392	0.253534927842225	1.72198941311285e-10	1.53443779510635e-09	Down
b3662	92.6139933203342	1.66276385217471	0.274806485889274	1.82703242146245e-10	1.6241264169635e-09	Up
b0330	464.526390061114	-1.38010788492693	0.22563217299432	2.01051190393623e-10	1.78294317044513e-09	Down
b3453	853.60591253401	-0.986320835944056	0.159265840894262	2.10609729666e-10	1.86324110120782e-09	NS
b0355	304.534646550796	-1.04124277056465	0.168775600965481	2.28021335902379e-10	2.01246515552983e-09	Down
b1967	3233.89181544749	1.06101992579062	0.173025295533258	2.82174607689423e-10	2.48448023627496e-09	Up
b0328	74.8940639423504	-1.97907632799026	0.332073031506598	2.84408416157378e-10	2.49820029204272e-09	Down
b0145	1471.65001127525	-0.927297727933934	0.151290294719325	3.43584710348987e-10	3.01084421533306e-09	NS
b0080	2350.85196147068	-1.06056242801764	0.174221032606976	3.59020835968849e-10	3.13867388040852e-09	Down
b1737	108.585848699569	-1.57929048760815	0.264178533331265	3.72941699201999e-10	3.25268491426649e-09	Down
b1956	551.606871436717	1.05315477442547	0.172798173038932	3.75277065750975e-10	3.26535197446377e-09	Up
b2418	395.476500518979	-1.01574037159966	0.166928962826085	3.93690382357701e-10	3.41752824872952e-09	Down
b2707	556.39541945448	-1.26375229975197	0.20968223871929	3.97024503773689e-10	3.43839956663958e-09	Down
b3207	2643.51508403256	0.999844764214434	0.164285486522414	4.250096112712e-10	3.672162482432e-09	NS
b0377	376.840656260815	1.03759075210075	0.171092406015157	4.29006943731202e-10	3.69805985528668e-09	Up
b3364	52.6279625740877	1.95263668515662	0.33372484246281	4.77354322079852e-10	4.10524716988673e-09	Up
b0116	25885.5065393267	-0.812113127529119	0.133197179892718	5.00472419623057e-10	4.294076584144e-09	NS
b0805	130.473984334097	-1.84715513700598	0.313857613317155	5.06435032294851e-10	4.33517766070917e-09	Down
