gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b2789	b2789	324.216	184.046	1082.518	21	19	25
b2790	b2790	166.063	162.009	568.728	192	143.14	171.15
b2791	b2791	129	111	476.71	203.128	163.182	225.546
b2792	b2792	69	43	230.755	98.922	83.131	128.187
b2793	b2793	134	113	453.919	153	149.976	242.323
b2794	b2794	320	273.121	1187.335	426.427	407.935	682.357
b2795	b2795	5414.457	3873.795	20337.785	4467.866	4578.317	7671.128
b2796	b2796	3349.949	2578.66	12806.047	1704.29	1187.364	2075.72
b2797	b2797	2062.926	1761.645	7140.715	1000.989	735.371	1039.825
b2798	b2798	182	123	645.857	239.997	173.14	244.462
b2799	b2799	469.901	373	1271.871	143.581	152.002	201.418
b2800	b2800	47	24	67.003	16	11	11.269
b2801	b2801	118.004	71.952	418.965	28.787	37	51.885
b2802	b2802	933.949	812.87	3902.904	313.703	284.539	519.456
b2803	b2803	463.179	519.977	1781.208	169.965	158.324	229.709
b2804	b2804	196.713	181	589.912	173.316	120.877	167.776
b2805	b2805	557.924	353	2097.407	336.001	271.42	388.068
b2806	b2806	494.735	425.853	1482.189	795.202	743.386	941.166
b2807	b2807	83.265	95.671	328.164	189.525	177.916	316.83
b2808	b2808	182	128.063	409.9	330.117	276.113	414.084
b2809	b2809	50	56	317.907	2489.905	2062.009	2610.567
b2810	b2810	450	398	1632.185	816.413	746.28	1180.922
b2811	b2811	120	87.37	531.064	241.048	224.05	355.037
b2812	b2812	224	150	511.952	295.16	200.122	333.489
b2813	b2813	355	293.004	1169.894	552.01	498.695	673.026
b2814	b2814	1	2	0	2	1	3
b2815	b2815	1	1	0	1	2	2
b2816	b2816	1	0	0	3	1	2
b2817	b2817	475	357	1473.627	795.062	781.473	1117.802
b2818	b2818	61	80	354.774	267.967	196.039	279
b2819	b2819	377.989	394.696	1439.349	786.618	559.848	1018.578
b2820	b2820	1030.77	897.614	3707.778	1698.994	1468.629	2427.702
b2821	b2821	819.698	728.009	3107.124	1371.399	1290.043	2265.781
b2822	b2822	1284.805	1064.48	4559.705	1795.062	1671.458	2488.477
b2823	b2823	56.996	29.007	144.858	58.988	42.038	72.576
b2824	b2824	16.004	8	53.619	19.363	26	27.813
b2825	b2825	12	20.004	54.637	20.321	15	10.189
b2826	b2826	9	5	19.151	7.183	15.001	15
b2827	b2827	806.236	611.419	3012.286	1247.002	1179.845	2034.531
b2828	b2828	1465.593	1208.873	4456.227	2347.707	2365.262	3536.183
b2829	b2829	2386.464	1948.454	8950.762	4016.777	3496.127	5690.097
b2830	b2830	995.337	714.647	1840.597	807.7	743.95	1112.793
b2831	b2831	35	36	124.457	64	51.149	73.001
b2832	b2832	96	68	281.207	195.02	173.847	301.184
b2833	b2833	117	69.923	379.021	258.572	217.806	338.845
b2834	b2834	1721.698	1560.33	8674.99	3265.03	3222.243	4573.294
b2835	b2835	303.678	256.558	1085.765	401.864	362.392	576.159
b2836	b2836	700.323	520.465	2678.807	945.812	830.006	1265.351
b2837	b2837	603.688	346.006	2167.639	635.212	689.025	1124.558
b2838	b2838	49	48	123.181	136.901	82.007	74.764
b2839	b2839	87	74	253.04	81.003	89.012	94.446
b2840	b2840	47	47	230.343	57	70.44	70.002
b2841	b2841	184	143.089	559.379	176.034	145.472	216.503
b2842	b2842	52	22	180.345	33	48	55.003
b2843	b2843	142	98.094	388.932	48	87.996	95.002
b2844	b2844	2383.067	1819.679	8841.929	1232.623	1356.281	1476.106
b2845	b2845	439	276.002	1199.225	388.497	341.012	580.299
b2846	b2846	4	0	5	1	2	1
b2847	b2847	10	5	31	29	25	39
b2848	b2848	0	0	1	1	2	6
b2849	b2849	0	0	0	1	1	4
b2851	b2851	0	0	0	1	0	0
b2852	b2852	0	0	0	0	3	0
b2853	b2853	0	0	1	0	0	0
b2860	b2860	104	60.34	324.259	153.123	130.198	188.182
b2861	b2861	46.012	45.966	167.013	92.748	64.439	76.76
b2863	b2863	12	0	29	4	10	11
b2864	b2864	0	0	0	0	0	0
b2865	b2865	63	28.174	130.001	44	41	62
b2866	b2866	552	347.799	1732.803	301.572	301.207	374.468
b2867	b2867	180	141.287	673.759	142.247	126.876	190.476
b2868	b2868	36	34	169.81	22	27.384	18.055
b2869	b2869	1602.62	814.746	5074.923	511.639	535.441	809.532
b2870	b2870	12	14	44	6	4	8.002
b2871	b2871	18	13	94.005	35.399	21	34.176
b2872	b2872	43	68	205.107	68.095	61.946	87.187
b2873	b2873	12	6	63.009	18	20	19.103
b2874	b2874	25	23	91.019	38	42	56.067
b2875	b2875	377.524	160.951	1048.951	86.06	68.021	104.535
b2876	b2876	447.798	166.009	1202.165	34.628	62.561	79.085
b2877	b2877	116	81	365.178	38	49	79.009
b2878	b2878	55	43	202.158	42	47	75.059
b2879	b2879	20	23	78.025	35.988	16	40.945
b2880	b2880	35	37.866	122.184	25	21	50.563
b2881	b2881	112	99	484.397	181.163	129.005	214.386
b2882	b2882	23	23	96.004	41	52	78.003
b2883	b2883	115	109	366.066	135	101.177	174.704
b2886	b2886	10	7	26.144	18	7	12.819
b2887	b2887	28	20	67.005	36.002	25.986	38.19
b2888	b2888	1	2	5	1	1	0
b2889	b2889	135	104	533.817	234.533	223.986	385.189
b2890	b2890	4853.024	3699.768	17173.136	7038.135	6092.096	8910.031
b2891	b2891	3009.474	2237.666	8360.98	3804.477	3362.794	4341.226
b2892	b2892	1331.787	1150.96	4863.074	2317.618	1630.951	3292.111
b2893	b2893	787.424	618.19	2425.057	1067.636	862.515	1404.402
b2894	b2894	546.953	477.978	1854.923	897.568	749.072	1153.449
b2895	b2895	168	151.018	721.705	224.002	202.991	324.947
b2896	b2896	319.893	238.303	829.036	275.352	271.265	398.146
b2897	b2897	196.154	80.697	417.556	113.13	119.191	166.292
b2898	b2898	1509.215	1209.032	5755.4	1815.944	1586.237	2017.834
b2899	b2899	539.424	550	951.476	298.306	276.471	362.91
b2900	b2900	93	94	279.253	115.46	106.062	104.402
b2901	b2901	847.242	648	2787.096	775.024	747.028	952.063
b2902	b2902	243.412	213.944	803.097	402.046	419.245	455.909
b2903	b2903	19212.861	15268.526	79115.286	28690.321	27752.276	38024.042
b2904	b2904	2971.726	2416.812	10269.467	3116.061	2912.815	3478.108
b2905	b2905	10157.889	8184.148	41246.049	13373.003	13699.249	19961.089
b2906	b2906	1077.456	808.212	3029.426	1228.812	1175.946	1646.713
b2907	b2907	1170.096	1192.314	5432.736	2271.929	1986.286	2899.146
b2908	b2908	2726.79	2503.996	10583.546	4161.21	3705.547	5592.798
b2909	b2909	929.992	697.695	2961.453	1055.095	875.921	1346.436
b2910	b2910	163.447	126.062	630.823	232.037	238.154	474.198
b2911	b2911	804.866	3294.075	3542.848	2098.371	1360.991	1187.15
b2912	b2912	147.134	130	427.851	215.001	238.993	352.425
b2913	b2913	610	598.145	2932.768	1195.554	1440.313	2115.857
b2914	b2914	1253.525	1112.965	4415.137	1544.772	1315.989	1659.596
b2916	b2916	426	340.969	1724.129	601.561	609.912	821.138
b2917	b2917	17	11	53	23	12.109	46.788
b2918	b2918	14	7	47.151	23	25.68	33.163
b2919	b2919	23	13	47.844	40	23.364	51.055
b2920	b2920	29	26	87.257	38	23	73.049
b2921	b2921	34	36	106.044	41.777	54.012	106.014
b2922	b2922	2362.733	2240.037	9560.949	2788.103	2326.232	2993.252
b2923	b2923	56.015	49.011	289.065	64.099	65.003	100.021
b2924	b2924	560.393	604.246	2377.73	2446.051	1702.434	2518.571
b2925	b2925	18086.319	13686.259	82990.967	26236.812	25916.642	43137.445
b2926	b2926	9534.114	7631.744	42919.993	13551.557	12618.703	19885.473
b2927	b2927	2450.439	2129.985	8573.663	3735.63	3627.845	5684.655
b2928	b2928	161	98	437.753	233.058	204.004	288.904
b2929	b2929	143.119	114	462.121	222.313	212.032	327.016
b2930	b2930	27	14	72.755	34	37.987	47.436
b2933	b2933	8	5	24.965	9	7.696	11.01
b2934	b2934	2	0	0	0	0	1
b2935	b2935	20349.751	15959.295	70818.537	16000.268	13786.792	18500.436
b2936	b2936	460	361.008	1952.147	1026.782	911.453	1132.4
b2937	b2937	1112.271	935.092	3795.75	2540.403	2170.891	3117.775
b2938	b2938	5835.363	4576.31	21808.956	7634.243	7031.293	10560.053
b2939	b2939	40	35	134	30	44.994	52
b2940	b2940	0	0	1	0	0	0
b2941	b2941	2	0	0	0	2	1
b2942	b2942	1382.569	1159.152	4877.998	5481.845	2502.134	3703.602
b2943	b2943	291.355	168	1912.485	773.479	601.017	1007.035
b2944	b2944	15	21	66.239	44.008	27.867	50.968
b2945	b2945	14	20	72.803	36	30	23.928
b2946	b2946	245.029	188.573	902.47	423.613	389.596	462.346
b2947	b2947	979.208	837.456	3790.937	1531.22	1520.28	2036.651
b2948	b2948	288.432	235.895	1197.079	509.256	605.224	893.103
b2949	b2949	292.682	269.108	1278.788	511.512	575.474	880.968
b2950	b2950	9	4	19.05	4	4	8.004
b2951	b2951	309.711	265.258	1146.659	393.124	333.249	488.752
b2952	b2952	481.908	393.11	1812.114	658.675	623.982	986.949
b2953	b2953	336.656	289.464	1042.804	446.929	400.762	581.894
b2954	b2954	505.762	460.992	2155.327	808.027	757.055	1159.455
b2955	b2955	458.227	556.163	2191.062	761.959	790.595	1064.827
b2956	b2956	1	4	7	3	3	7
b2957	b2957	359	385.002	1099.297	228.3	131.038	173.258
b2958	b2958	302	179.651	1136.178	600.882	455.442	747.986
b2959	b2959	119	61.229	316.204	148.38	99.77	164.319
b2960	b2960	304.133	303.921	1016.643	638.701	495.877	695.145
b2961	b2961	396.024	336.966	1284.011	846.403	732.642	932.034
b2962	b2962	49	32	192.291	84.017	81	101.109
b2963	b2963	163	140	775.143	435.335	397.002	605.285
b2964	b2964	724.138	339.994	2270.641	574.206	545.335	854.769
b2965	b2965	267	214.088	742.734	422.884	383.164	554.403
b2966	b2966	54.002	35	154.001	85.001	78.02	133.083
b2967	b2967	0	0	0	0	0	0
b2968	b2968	4	7	47.796	14	14	10
b2969	b2969	4	5	19.486	4	5	3
b2970	b2970	9	15	62.18	4	0	4
b2971	b2971	6	5	19	1	1	1
b2972	b2972	47	39	166.255	18	18	20
b2975	b2975	163.001	266.439	613.176	279.003	390.702	385.127
b2976	b2976	3209.216	4205.336	11633.2	5389.245	6640.131	6790.632
b2977	b2977	224.205	281.209	653.123	214.732	362.778	363.341
b2979	b2979	880.735	1200.163	3137.637	966.713	1701.348	1283.526
b2980	b2980	485.995	307	1487.642	186.208	187.614	260.329
b2981	b2981	7	4	19.986	5	12.068	10.567
b2982	b2982	822.352	677.466	2953.984	431.091	351.299	483.862
b2983	b2983	4	1	12	6	5	16.99
b2984	b2984	4	6	12	9	3	8
b2985	b2985	5	2	11	4	2	8
b2986	b2986	0	0	4	1	5	3
b2987	b2987	1	3	28.002	10	19	21
b2988	b2988	984.027	733.963	3119.275	1779.681	1441.084	2200.22
b2989	b2989	544.621	593.094	2493.701	1776.914	1407.734	2104.4
b2990	b2990	15	7	49	28	21.732	23
b2991	b2991	52	26	107.071	46.297	54.848	73.529
b2992	b2992	111	115.068	562.841	169.264	146.851	246.882
b2993	b2993	225.059	285.877	976.162	308.94	222.048	444.713
b2994	b2994	1046.905	904.486	3553.203	944.986	782.209	1238.658
b2995	b2995	325.334	234.495	910.156	149.924	135.557	207.305
b2996	b2996	327.161	219	866.956	182.737	127.727	197.016
b2997	b2997	412.875	300	1503.235	281.996	175.108	285.197
b2998	b2998	0	3	1	8	8	12.022
b3001	b3001	1361.967	996.634	5163.3	1155.423	1065.148	1537.879
b3002	b3002	283.035	216	951.229	321.341	214.441	392.785
b3003	b3003	276	316	1268.036	3580.172	2065.035	2617.107
b3005	b3005	123.808	153	556.464	230.508	298.845	333.11
b3006	b3006	419.273	476.308	2209.27	760.18	1158.344	1285.308
b3008	b3008	245	242	1027.243	600.353	500.308	682.877
b3009	b3009	344	278	1098.847	571.684	525.315	886.434
b3010	b3010	121	116.038	395.428	153.023	106.975	144.373
b3011	b3011	523.99	566.252	2405.034	784.083	629.87	1030.76
b3012	b3012	437	342	1812.518	869.807	773.485	1181.297
b3013	b3013	28	12.979	51.245	36.165	40	56
b3014	b3014	6	2	6	4	2	14
b3017	b3017	1252.887	978.964	4709.519	1643.929	1564.655	2384.269
b3018	b3018	420.999	361.104	1190.814	450.903	405.85	718.622
b3019	b3019	1557.578	1265.591	5276.391	1835.468	1639.646	2094.209
b3020	b3020	1924.209	1202.481	5670.664	946.306	767.444	1266.608
b3021	b3021	36	20	124.505	44	58.634	58.93
b3022	b3022	59	47	105.104	74	72	85.985
b3023	b3023	210	219	925.538	437.647	367.34	619.74
b3024	b3024	1513.121	1654.488	7445.382	6477.371	4623.312	6737.366
b3025	b3025	23.998	21.995	110.074	37	35.001	35.075
b3026	b3026	102.004	69.005	357.076	123.079	135.305	210.636
b3027	b3027	0	1	1	0	0	0
b3028	b3028	365.104	302.422	1382.33	578.334	509.346	776.847
b3029	b3029	393.893	452.302	2107.319	701.915	590.483	792.706
b3030	b3030	1450.781	1297.367	5497.185	2155.143	1876.273	3146.12
b3031	b3031	793.462	606.172	2908.089	1262.631	1196.321	1996.548
b3032	b3032	1128.363	1033.945	5514.084	1765.751	1585.071	2673.089
b3033	b3033	173	151	868.831	461.22	482.473	688.886
b3034	b3034	132	123	387.154	209.131	216.621	274.545
b3035	b3035	7063.372	6757.966	31477.809	11204.872	10649.596	17452.334
b3037	b3037	2481.166	1893.15	8425.683	3494.947	3532.176	4906.234
b3038	b3038	2629.986	1996.583	10567.009	3989.475	3660.695	6568.204
b3039	b3039	15	12	47	26	26	22.096
b3040	b3040	321	281.772	901.08	399.253	365.185	508.225
b3041	b3041	1807.534	1046.897	5215.696	523.077	381.056	551.214
b3042	b3042	358	190.468	691.167	259.246	217.554	245.581
b3043	b3043	2	5	7	1	3	2
b3044	b3044	40	32.361	161.509	71.508	73.91	82.338
b3045	b3045	95.801	75.213	321.572	161.535	120.028	193.026
b3046	b3046	2	9	35.054	11	17.539	40
b3047	b3047	1	3	12.053	10	2	5
b3048	b3048	2	2	12	3	4	6
b3049	b3049	7	0	5	8	2	3
b3050	b3050	8	4	4	14	18.001	31
b3051	b3051	18	4	32.001	32	42.022	53.028
b3052	b3052	1454.161	1365.906	4637.554	1704.839	1469.617	1877.115
b3053	b3053	1219.203	1273.569	4884.379	2109.09	1848.678	2806.534
b3054	b3054	941.248	889.006	3650.322	1529.45	1298.579	1866.017
b3055	b3055	1045.046	356.475	3442.734	1871.668	1496.284	2300.038
b3056	b3056	1522.454	1382.32	6104.76	2781.617	2568.753	3888.574
b3057	b3057	281.835	226	898.341	278.519	281.355	385.792
b3058	b3058	10	1	5	1	3	5
b3059	b3059	105	48	349.498	116	128.111	166.264
b3060	b3060	14	31	60.007	18.028	8	5
b3061	b3061	7	8	9	6	5	10.001
b3062	b3062	1	0	0	1	0	1
b3063	b3063	0	5	6	4	2	3
b3064	b3064	572.866	639.877	2387.351	1238.467	1118.685	1532.248
b3065	b3065	239.124	179.904	978.154	392.694	319.901	475.656
b3066	b3066	1004.17	1064.714	4071.483	2686.967	2148.02	3285.652
b3067	b3067	2236.261	1931.905	8271.916	4684.216	3623.291	5515.558
b3068	b3068	94	91	389.232	201.909	162.118	252.46
b3069	b3069	0	0	0	0	0	0
b3070	b3070	271.186	263.749	1244.926	259.532	340.214	331.535
b3071	b3071	302.181	237.762	706.7	197.079	217.051	178.115
b3072	b3072	59	50	165.346	115.604	74.138	123.039
b3073	b3073	606	658.049	2866.317	2734.654	2981.224	4698.508
b3074	b3074	4	4	10	3	3	1
b3075	b3075	170	130	664.803	236.968	221.3	322.155
b3076	b3076	195.998	214.431	727.304	129.843	240.332	218.015
b3077	b3077	12	14.854	51.98	6.48	24.681	11
b3078	b3078	42.051	52	165.735	43	59.512	26
b3079	b3079	5	6	19	5	4	4
b3080	b3080	28	26	79.888	23	18	35.319
b3081	b3081	982.058	588.251	3612.395	476.999	408.864	606.724
b3082	b3082	38	14	61.921	40	39	24
b3083	b3083	3	3	4	2	3	5
b3084	b3084	57	53	269.46	115.927	95.533	180.345
b3085	b3085	30	23	111.873	35	44	59
b3086	b3086	2	1	4.01	6	4	5
b3087	b3087	1112.001	696.013	3469.598	698.823	588.11	851.266
b3088	b3088	115.482	106	493	238.398	286.306	469.492
b3089	b3089	1131.803	755.002	4155.071	487.551	546.041	696.869
b3090	b3090	4	6	43	9	17	33.002
b3091	b3091	593.473	457.538	2339.275	341.191	311.778	437.188
b3092	b3092	914.82	693.021	3808.779	424.003	452.353	574.054
b3093	b3093	485.017	348.883	1577.035	291.178	242.631	344.493
b3094	b3094	297	177	867.599	365.699	397.156	554.146
b3095	b3095	163	153	634.276	346.729	406.735	619.299
b3096	b3096	178	155	568.948	353.35	423.435	519.568
b3097	b3097	1571	1161.649	5451.812	2296.318	2117.334	3715.209
b3098	b3098	3393.011	3661.505	14673.66	9717.208	8126.027	12965.335
b3099	b3099	3715.339	3844.229	14428.818	9820.865	7986.079	12111.321
b3100	b3100	1520.861	1853.344	10106.205	6186.523	4640.805	7300.744
b3101	b3101	47	46	153.832	106	123.039	221.504
b3102	b3102	183.031	210	1025.183	522.302	465.406	782.912
b3103	b3103	248	230.835	737.21	264.96	231.331	335.919
b3104	b3104	1	0	7	2	1	9
b3105	b3105	187	131.803	654.676	233.321	241.483	295.392
b3106	b3106	13	19	66	23.062	18	35
b3107	b3107	1	1	13	3	5	3
b3110	b3110	35	49	100.006	22	47	72.961
b3113	b3113	37.117	96.489	234.008	30.999	24.862	38.541
b3114	b3114	267.885	525.54	1141.197	74.323	58.138	81.588
b3115	b3115	209	164.039	738.267	32.057	37	42.012
b3116	b3116	587	447.243	1870.489	96	91.001	185.513
b3117	b3117	328	166.001	834.618	24	20	21.019
b3118	b3118	91	34	247.368	21	7	22
b3119	b3119	0	0	0	0	0	0
b3120	b3120	2	0	0	0	3	6
b3121	b3121	12	0	20	0	0	0
b3123	b3123	90129.55	176472.297	376132.023	128556.153	53422.985	78676.47
b3124	b3124	812.02	659.792	2945.049	92.019	105	139.021
b3125	b3125	1821.012	1678.594	6452.574	219	195.456	285.44
b3126	b3126	1264.052	835.116	3787.067	63.077	53.986	58
b3127	b3127	1778.273	1092.197	4314.237	18	11	25.001
b3128	b3128	2313.436	1140.258	5982.646	194.185	179.135	248.817
b3129	b3129	44	42	153.065	41.087	48	50.958
b3130	b3130	57	46	106	42	38	60.014
b3131	b3131	111	72.1	313.744	163.106	138.033	193.521
b3132	b3132	79	60	326.879	34	50.1	59.002
b3133	b3133	56	52.053	218.588	42.058	33.888	46
b3136	b3136	23	22	73.054	18	32.869	24.991
b3137	b3137	15	15	50.956	9	9	9
b3138	b3138	3	2	2	0	0	0.996
b3139	b3139	2	2	10	1	4	2.004
b3140	b3140	3	2	6	16.01	4	8.983
b3141	b3141	2	0	7	8	8	3.941
b3142	b3142	5	2	18	9	6.001	6.001
b3143	b3143	1	0	6	1	1.401	10
b3144	b3144	15	12	60.087	18	19.599	39
b3145	b3145	6	9	43.914	25	29	41.001
b3146	b3146	125	106	492.49	184.417	239.004	258.044
b3147	b3147	1379.172	1378.006	6421.669	2358.761	2141.001	2989.6
b3148	b3148	165.955	156.982	643.787	312.454	293.557	437.317
b3149	b3149	1094.029	829.673	3226.4	1404.598	1198.643	1646.435
b3150	b3150	792.468	824.873	3097.479	1085.231	970.519	1355.055
b3151	b3151	136	127.52	390.749	178.071	150.964	208.58
b3152	b3152	56	88.561	320.728	137.719	121.913	182.982
b3153	b3153	11	23	91.02	433.571	240.026	369.481
b3154	b3154	48	34.002	130.356	39	68.644	69.129
b3155	b3155	11	3	21	14.319	6	19.203
b3156	b3156	729.244	661.081	2613.289	690.803	539.031	782.836
b3157	b3157	718.999	582.115	2032.336	538.482	427.632	694.505
b3158	b3158	74	117	336.552	121.552	23.969	55.812
b3159	b3159	32	44	135.054	69	29.897	40.459
b3160	b3160	846.488	961.499	4526.14	2280.372	2262.925	3152.989
b3161	b3161	51	48	145.001	95.819	71.037	110.143
b3162	b3162	425.363	557.164	1466.278	1697.916	1620.217	3486.508
b3163	b3163	2400.042	2237.847	9027.589	4449.837	4338.141	7617.873
b3164	b3164	10693.912	9974.391	42511.581	14268.453	14852.135	22190.532
b3165	b3165	1628.62	1169.987	4800.477	1598.552	1325.963	2069.946
b3166	b3166	941.994	750.965	3877.797	1292.894	1162.487	2052.961
b3167	b3167	460.339	281.853	1656.034	549.357	425.87	836.279
b3168	b3168	10185.112	7798.208	32138.726	12360.12	9608.993	14041.239
b3169	b3169	3129.157	2748.971	11423.405	4486.906	3529.633	5522.643
b3170	b3170	619.313	497.321	1903.801	857.295	808.796	1307.087
b3171	b3171	6	20	2	10	8	9
b3172	b3172	934.374	917.514	3461.401	1586.32	1408.594	1856.253
b3173	b3173	17	4	25	16	7.001	25
b3174	b3174	1	0	1	0	1	0
b3175	b3175	1409.358	1203.254	3770.415	1383.729	1582.486	1909.825
b3176	b3176	2881.945	1973.274	7719.147	1602.925	1442.689	1908.29
b3177	b3177	414.975	328.215	1200.577	348.927	322.382	547.33
b3178	b3178	6811.977	7302.769	30174.593	13367.469	12955.882	22332.442
b3179	b3179	1296.472	1289.193	2999.126	1904.937	1869.432	3047.016
b3180	b3180	101	95	342.13	105.626	98.452	139.95
b3181	b3181	317.81	268.458	1314.809	530.772	501.12	756.808
b3182	b3182	538	469	1991.142	1032.292	983.564	1474.068
b3183	b3183	208.17	200	608.322	318.314	263.079	470.198
b3184	b3184	180	213.213	756.39	445.038	415.358	727.176
b3185	b3185	656.491	474.887	2584.921	960.889	888.433	830.163
b3186	b3186	1430.473	1019.106	4937.498	1846.337	1540.356	1927.999
b3187	b3187	1072.36	761.558	3542.156	1562.074	1478.787	1959.448
b3188	b3188	1	8	11.075	10	11	19
b3189	b3189	717.598	572.973	2568.125	786.832	745.773	966.609
b3190	b3190	36	24	89.942	55	58.003	83.033
b3191	b3191	476.085	420.527	1221.349	786.414	597.049	775.599
b3192	b3192	1231.012	980.532	4402.203	2607.135	2094.091	2799.05
b3193	b3193	321.635	267.183	1139.284	414.513	365.274	599.299
b3194	b3194	455.312	393.765	1474.875	609.898	602.536	1004.538
b3195	b3195	671.521	568.911	1752.291	956.011	831.809	1233.98
b3196	b3196	247.406	217.704	853.453	449.077	434.33	713.928
b3197	b3197	692.292	595.853	2073.222	1269.986	1058.915	1555.206
b3198	b3198	322.106	265.949	1137.83	572.172	551.988	807.024
b3199	b3199	359.462	323.176	1451.121	655.48	634.307	1096.881
b3200	b3200	833.75	652.317	3105.99	1478.061	1431.108	2168.116
b3201	b3201	830.708	760.833	3377.459	1498.885	1381.764	2199.324
b3202	b3202	1501.584	1259.263	6004.527	2779.301	2726.478	4596.742
b3203	b3203	303.949	253.419	1290.664	703.447	626.669	936.03
b3204	b3204	448.175	325.583	1981.415	836.6	757.943	1361.421
b3205	b3205	719.648	587.133	3632.844	1762.445	1850.958	2958.197
b3206	b3206	51	44.919	306.72	169.814	160.345	301.379
b3207	b3207	1023.96	991.246	4683.615	3378.63	2779.8	5123.438
b3208	b3208	338.091	349.964	1226.323	390.389	291.422	395.753
b3209	b3209	875.621	831.093	2672.3	562.074	432.795	516.523
b3210	b3210	806.204	571.17	2435.717	704.594	820.527	1176.989
b3211	b3211	23	43	94.174	63	31	24.343
b3212	b3212	2860.752	3088.737	11531.901	11208.043	10544.775	13926.069
b3213	b3213	982.355	822.204	3332.882	3077.933	2668.636	3528.723
b3214	b3214	12	1	18	2	5	10
b3215	b3215	0	0	7	0	3	0
b3216	b3216	38	23	135.001	54	61	94.722
b3218	b3218	797.284	753.937	2945.607	408.048	344.519	511.169
b3219	b3219	10	9	48	17	13	20.002
b3220	b3220	8	7	25.001	9	21	40
b3221	b3221	421	280	1621.328	166.694	232.792	393.682
b3222	b3222	2350.934	1794.344	11310.498	1239.346	1241.869	1752.885
b3223	b3223	2223.571	1935.438	12567.547	1207.311	1325.529	1931.07
b3224	b3224	8221.708	5068.678	35271.425	2369.557	2712.85	4839.805
b3225	b3225	8914.955	4748.697	37274.368	2081.303	2422.508	4287.36
b3226	b3226	452.614	355.985	1320.019	456.663	495.194	783.855
b3227	b3227	3	5	21	10	10	9
b3228	b3228	1029.819	949.683	4142.95	1642.157	1362.964	1814.847
b3229	b3229	1879.787	1492.412	8492.827	2999.269	2637.965	4008.097
b3230	b3230	7031.735	5544.399	30112.596	11403.906	8624.071	13352.965
b3231	b3231	8086.127	6250.18	27698.429	11056.077	7570.996	12575.561
b3232	b3232	225.003	219	694.652	242.222	304.284	364.646
b3233	b3233	379	206	877.182	271.083	213.669	303.942
b3234	b3234	715.061	650.616	2617.125	1107.909	1008.793	1348.27
b3235	b3235	147	162	678.159	316.286	335.113	442.633
b3236	b3236	20856.407	22077.91	88643.342	20933.942	22023.547	31760.19
